Stim_1,Stim_2,Xk0_1,Xk0_2,Xk0_3,Xk0_4,Xk0_5,Xk0_6,Xk0_7,Xk0_8,Xk0_9,Xk0_10,Xk0_11,Xk0_12,Xk0_13,Xk0_14,Xk0_15,Xk0_16,Xk0_17,Xk0_18,Xk0_19,Xk0_20,Xk0_21,Xk0_22,Xk0_23,Xk0_24,Xk0_25,Xk0_26,Xk0_27,Xk0_28,Xk0_29,Xk0_30,Xk0_31,Xk0_32,Xk0_33,Xk0_34,Xk0_35,Xk0_36,Xk0_37,Xk0_38,Xk0_39,Xk0_40,Xk0_41,Xk0_42,Xk0_43,Xk0_44,Xk0_45,Xk0_46,Xk0_47,Xk0_48,Xk0_49,Xk0_50,Xk0_51,Xk0_52,Xk0_53,Xk0_54,Xk0_55,Xk0_56,Xk0_57,Xk0_58,Xk0_59,Xk0_60,Xk0_61,Xk0_62,Xk0_63,Xk0_64,Xk0_65,Xk0_66,Xk0_67,Xk0_68,Xk0_69,Xk0_70,Xk0_71,Xk0_72,Xk0_73,Xk0_74,Xk0_75,Xk0_76,Xk0_77,Xk0_78,Xk0_79,Xk0_80,Xk0_81,Xk0_82,Xk0_83,Xk0_84,Xk0_85,Xk0_86,Xk0_87,Xk0_88,Xk0_89,Xk0_90,Xk0_91,Xk0_92,Xk0_93,Xk0_94,Xk0_95,Xk0_96,Xk0_97,Xk0_98,Xk0_99,Xk0_100,Xk1_1,Xk1_2,Xk1_3,Xk1_4,Xk1_5,Xk1_6,Xk1_7,Xk1_8,Xk1_9,Xk1_10,Xk1_11,Xk1_12,Xk1_13,Xk1_14,Xk1_15,Xk1_16,Xk1_17,Xk1_18,Xk1_19,Xk1_20,Xk1_21,Xk1_22,Xk1_23,Xk1_24,Xk1_25,Xk1_26,Xk1_27,Xk1_28,Xk1_29,Xk1_30,Xk1_31,Xk1_32,Xk1_33,Xk1_34,Xk1_35,Xk1_36,Xk1_37,Xk1_38,Xk1_39,Xk1_40,Xk1_41,Xk1_42,Xk1_43,Xk1_44,Xk1_45,Xk1_46,Xk1_47,Xk1_48,Xk1_49,Xk1_50,Xk1_51,Xk1_52,Xk1_53,Xk1_54,Xk1_55,Xk1_56,Xk1_57,Xk1_58,Xk1_59,Xk1_60,Xk1_61,Xk1_62,Xk1_63,Xk1_64,Xk1_65,Xk1_66,Xk1_67,Xk1_68,Xk1_69,Xk1_70,Xk1_71,Xk1_72,Xk1_73,Xk1_74,Xk1_75,Xk1_76,Xk1_77,Xk1_78,Xk1_79,Xk1_80,Xk1_81,Xk1_82,Xk1_83,Xk1_84,Xk1_85,Xk1_86,Xk1_87,Xk1_88,Xk1_89,Xk1_90,Xk1_91,Xk1_92,Xk1_93,Xk1_94,Xk1_95,Xk1_96,Xk1_97,Xk1_98,Xk1_99,Xk1_100
17,30,2.88938224457524e-08,8.22835466429694e-10,3.72780500912384e-10,4.24121682218725e-10,3.83524906277799e-10,1.35949543289549e-10,7.64654173313062e-11,7.23019838444472e-11,2.05128580788028e-10,1.67892810765125e-10,1.11192902108037e-10,1.01692182452595e-10,8.03572763885541e-11,6.6728442216224e-11,7.72616831623552e-11,5.78333006484577e-11,3.15213063983855e-11,2.12830465057268e-11,2.50907315757498e-11,3.22116153195218e-11,2.10258893629245e-11,7.5969308968582e-12,1.0970974996527e-11,1.60138464988524e-11,4.54040763320229e-11,2.35100185846937e-11,2.32242731990073e-11,2.08362840870002e-11,1.14334375300729e-11,1.58044549669611e-11,1.11792658463727e-11,7.64759089388889e-12,9.98813878827498e-12,9.7364226056551e-12,7.79482641627416e-12,4.36655095761851e-12,8.92470906205256e-12,9.03114995981502e-12,6.01464668001372e-12,3.64362099519733e-12,3.1813599064151e-12,4.31896185482117e-12,2.86754647804699e-12,1.23215500302809e-12,1.34381850265541e-12,1.09875758665112e-12,7.04653241138942e-13,7.66478677402538e-13,1.44885904489189e-12,9.20504124313215e-13,7.62735360981814e-13,6.00560616861867e-13,1.58489053044691e-12,6.35031632313654e-13,6.72024610438859e-13,1.19695659633878e-12,1.19883053137371e-12,7.69904159956397e-13,6.99369707111985e-13,1.50031029266806e-12,1.24864159810334e-12,7.24422095661065e-13,1.95885910031675e-13,3.34555110394555e-13,3.11007892616483e-13,3.59357319292333e-13,4.05511426304281e-13,5.42141093302917e-13,4.45555701708567e-13,3.1196827890087e-13,4.36491121025284e-13,6.23385457837466e-13,3.26000999199133e-13,1.36475032663785e-13,8.9859102960204e-14,1.8097050008721e-13,1.86795525336687e-13,2.08206132998497e-13,2.64486512118606e-13,2.72985410318394e-13,2.17645400400063e-13,1.09478940669983e-13,1.05032532692929e-13,7.90944458366194e-14,8.07997061185589e-14,1.28966905514269e-13,1.10171373163704e-13,1.58106275467695e-13,1.61898055725529e-13,1.59771691319796e-13,1.06870052087385e-13,6.84553867584536e-14,5.36195098196045e-14,9.10746968834676e-14,1.17272592461623e-13,7.35569984371305e-14,1.17674817915088e-13,1.03881977347488e-13,8.89033855214216e-14,6.82436556266944e-14,2.90083939091801e-08,6.53771259351288e-10,5.68314506566026e-10,6.52177811755195e-10,3.79046682930095e-10,1.93948357374296e-10,2.0610037287927e-10,1.46762171859827e-10,2.26603208419718e-10,2.03415548294394e-10,1.0447348541831e-10,3.43010675418753e-10,2.77408179760741e-10,1.01903957494542e-10,9.47898842751371e-11,1.58555155116424e-10,6.99229341094565e-10,4.43975078923131e-10,7.09093617157208e-11,5.69307517794826e-11,2.26328990271529e-11,2.83242006238194e-11,5.0621916380944e-11,4.47284743965159e-11,3.15077373913564e-11,2.46976571138813e-11,3.51716190893914e-11,4.32220995105759e-11,2.62108008908246e-11,2.07471002183768e-11,2.75465275589859e-11,2.26486641941026e-11,2.03943216481317e-11,1.06274308797616e-10,9.22162068928145e-11,7.08268686755442e-12,7.63093407907256e-12,9.52645948237851e-12,9.6875727925716e-12,9.76398475960316e-12,7.08341111460564e-12,8.31687323177288e-12,5.33019808846014e-12,6.15543770468574e-12,4.88040510782106e-12,5.63559355432064e-12,3.9677623166201e-12,4.19624534772622e-12,3.83785624807897e-12,4.94966134051422e-12,2.08893458086834e-11,2.79169725531103e-11,3.73855807422885e-12,2.43258885257447e-12,2.20299624896503e-12,2.48103989609894e-12,2.85603962354997e-12,2.05144234932675e-12,1.73567128551599e-12,1.61717514379767e-12,1.90968681840209e-12,2.01900757397511e-12,1.34495745703761e-12,1.29476139011653e-12,1.46750905698212e-12,1.08109430695807e-12,1.38096717221259e-12,4.05527130972749e-12,6.09237313375921e-12,1.61777774336513e-12,1.07557257371382e-12,7.26414642413659e-13,8.9368936513276e-13,6.07113643212587e-13,3.47991275552462e-13,4.48773234285743e-13,5.43762083971e-13,4.86492139975536e-13,2.84553901708923e-13,3.40215485991613e-13,3.8840171313545e-13,4.67972611616768e-13,3.55488045684221e-13,1.96349555538211e-13,4.55006529415797e-13,8.05416063703879e-13,4.75322960245134e-13,3.76535174567705e-13,2.60533131526963e-13,2.16382616577242e-13,1.90551106794487e-13,1.77209592486238e-13,2.54031604779437e-13,9.8755279941045e-14,1.50362144610283e-13,1.18766921210905e-13,1.97300970049621e-13,2.22798044119746e-13,1.84070274755928e-13,7.94387071314379e-14
42,40,2.94687048096876e-08,2.65109822983334e-10,1.17840792679402e-10,4.39269245977592e-11,4.69408435732621e-11,3.30366706213781e-11,3.51922727070964e-11,3.98126288880807e-11,3.40817166155638e-11,4.63756671953419e-11,4.09855135941051e-11,2.53650329906652e-11,1.55769633303215e-11,1.60553341455039e-11,1.27034389951763e-11,1.06627094306755e-11,9.25038518007071e-12,5.79153044966141e-12,1.28596699261463e-11,3.15123691030372e-11,3.29814196786682e-11,1.68664734956359e-11,6.73739579751254e-12,3.91766523735737e-12,3.77300534565306e-12,2.91397613504107e-12,1.7267719372438e-12,2.84591013949287e-12,3.22906328412143e-12,3.90317335743906e-12,3.68398323999375e-12,2.11220277379631e-12,2.23156085624177e-12,2.32841306999076e-12,2.45582764193952e-12,2.49790769665803e-12,2.7518219907624e-12,1.65717396402587e-12,2.17990079112718e-12,2.03559218092675e-12,2.45115516425698e-12,1.2827685962058e-12,1.10347061349492e-12,6.38653355460733e-13,8.30559579445556e-13,4.75596233402709e-13,5.34447377846525e-13,4.36146263419271e-13,3.45511108872792e-13,5.05352433077116e-13,6.93916061764166e-13,5.24734661104531e-13,2.43815980859735e-13,2.6846699776456e-13,3.89668576268945e-13,2.44097412638658e-13,3.48421215923961e-13,3.89317538710549e-13,1.99813581479302e-13,2.60346811383622e-13,3.33966497035112e-13,1.72072696803111e-13,1.9197390530544e-13,1.90019766414806e-13,1.74879587807458e-13,1.48797505350115e-13,1.42211275307863e-13,1.23348895117101e-13,1.37966596697528e-13,1.0886354751688e-13,1.1413047969807e-13,9.9236530180357e-14,7.01583160057223e-14,8.96430214672277e-14,1.08527959839441e-13,1.18464726960379e-13,1.19311407541928e-13,1.14353662715276e-13,1.13069113533842e-13,7.99310094566456e-14,7.75145938647186e-14,7.45087246566654e-14,9.76158986542436e-14,5.12202110694755e-14,1.01774986279324e-13,1.2482255626247e-13,7.9470325177293e-14,7.47310606409243e-14,7.05596131110771e-14,7.54362257339089e-14,9.6491005018972e-14,4.47252911789375e-14,4.71266024793492e-14,7.59994281049337e-14,1.09387461111679e-13,4.3990256316101e-14,4.92905073853044e-14,7.0541933839402e-14,9.27910499088844e-14,6.44076738015413e-14,2.87809474031064e-08,2.16514306483617e-10,1.98476901580591e-10,2.49781723082876e-10,3.83078568866324e-10,4.72128169892727e-10,4.94288554531153e-10,2.15700235450811e-10,3.33681193787072e-10,4.275413634236e-10,2.27704674560236e-10,1.37670860822503e-10,8.69274791037711e-11,1.34230349058129e-10,1.48602380400931e-10,1.10454076440725e-10,8.00327720762439e-11,5.70449555648e-11,8.05835953521239e-11,1.8416398961385e-10,3.24648474769873e-10,2.47192599722723e-10,2.81913964395031e-10,9.53106274459437e-11,4.67825465866323e-11,2.31776386278026e-11,5.28289946510885e-11,4.64418954682078e-11,4.66140112620472e-11,2.49336801205757e-11,2.8393332823784e-11,2.33856597281479e-11,8.96191714588879e-12,8.32226995650664e-12,1.49423320938702e-11,3.16517680121198e-11,1.10460165320125e-11,1.39014398950477e-11,1.6016257764484e-11,9.88708767635238e-12,8.15636534007291e-12,1.55350149411149e-10,1.26154309221249e-10,5.46882200982979e-12,5.75456089030313e-12,8.41655391214946e-12,7.08868814341956e-12,4.93007284302349e-12,2.12691279519173e-12,3.18288451151005e-12,2.54048605069501e-12,4.50045469641003e-12,3.84819476631493e-12,2.73303124923019e-12,2.39794577423791e-12,2.54064369369089e-12,6.35863800849124e-12,5.41494279970856e-12,7.29798426551964e-12,3.84971568512249e-12,2.52671017789141e-12,2.53217412315987e-12,2.00545699838295e-12,2.36423966341881e-12,2.20108068056668e-12,1.26557423395235e-12,1.00566007344566e-12,8.65596765271814e-13,1.3595661055299e-12,9.18784579667653e-13,1.70797360629638e-12,1.66138240317859e-12,1.20809113580977e-12,1.03843279461446e-12,9.96683421558564e-13,4.37773949035769e-13,5.84199735028518e-13,7.81394317739964e-13,5.16535707435761e-13,6.53917566796614e-13,8.19271462736831e-13,5.87389891500839e-13,4.95473020251103e-13,8.28852611545194e-13,6.42515012548583e-13,2.13302262679939e-13,2.52483499602399e-13,2.34570392623756e-13,9.53091162307455e-14,1.27090124448642e-13,2.30189782166046e-13,2.22682766323756e-13,1.84438090342944e-13,9.48951407362363e-14,1.30326671221419e-13,1.67219048937545e-13,1.93216400995108e-13,2.09346130925284e-13,2.77242530148658e-13,1.95104918549252e-13
35,30,3.03353964170583e-08,9.90338255846268e-10,8.23737744681807e-10,5.810565917308e-10,2.94679003420839e-10,1.87233714643575e-10,1.52836646116761e-10,1.42670750213902e-10,7.69226488062102e-11,6.60972596100429e-11,7.58194756977915e-11,1.18166559870403e-10,6.82454440181779e-11,1.07990560938021e-10,9.44101324895641e-11,3.58294609259513e-11,3.25927167199591e-11,3.371869797264e-11,3.67885166774329e-11,2.68924153778993e-11,2.73907563297371e-11,3.37516230242141e-11,2.41313011239974e-11,8.69163421790553e-12,8.66470003385578e-12,1.16453548193451e-11,1.01136165414628e-11,4.91317446796313e-12,1.02779659783003e-11,8.86913979758486e-12,4.09385676400364e-12,4.31900001873764e-12,5.04505725390514e-12,2.05374432737937e-12,4.25834714712359e-12,3.82816044489087e-12,3.78132507944384e-12,2.24963906010622e-12,2.15636623140947e-12,2.4009188734353e-12,2.60217325118162e-12,1.36995428022535e-12,2.13336228023497e-12,2.63185436985558e-12,2.63212498671783e-12,2.2679386580543e-12,1.11120813071908e-12,1.08400831713706e-12,1.52817266219768e-12,1.37872417475815e-12,1.29739101406567e-12,1.11814474779842e-12,1.05351025212613e-12,6.81146653837283e-13,8.17317676211904e-13,5.70419742256661e-13,6.65809855165955e-13,1.3039799275083e-12,8.69517186117413e-13,5.03975604738277e-13,7.0283243201047e-13,5.8823231658886e-13,6.4457879138391e-13,3.32125548851286e-13,5.5255485516964e-13,5.41707358223814e-13,2.89445794806123e-13,4.49387489026565e-13,2.60883789614599e-13,2.96392738911161e-13,2.77289096631966e-13,3.61714293500154e-13,2.47472452686442e-13,2.45485787730634e-13,4.05139111278249e-13,2.87434166095293e-13,1.97290954732053e-13,2.37722900175638e-13,1.86104698817434e-13,9.21224495341669e-14,1.50215208110857e-13,9.26500019825076e-14,8.24032072503471e-14,1.10079263412888e-13,9.57961737279439e-14,1.87245482790796e-13,1.72898587808001e-13,1.89876719490674e-13,2.77969162444658e-13,1.75467238937473e-13,1.54135452773603e-13,1.43225993673619e-13,8.88920623849827e-14,6.44615993070953e-14,1.05824650800147e-13,2.26779803703253e-13,1.37324477960873e-13,1.13231906490041e-13,2.1752994642122e-13,1.23640382871174e-13,2.93463369160918e-08,7.07448821746226e-10,3.37008893014357e-10,2.3248543368215e-10,1.57530363753544e-10,1.33726252293798e-10,1.3366673046189e-10,2.04031611050759e-10,1.75667980162331e-10,1.47521508897519e-10,1.16809353856162e-10,2.1033394470571e-10,1.71707675855615e-10,1.40628286793287e-10,1.73025926919479e-10,6.77751257893711e-11,6.55469220567362e-11,1.04269599898732e-10,7.74261418867717e-11,6.92908438959527e-11,8.83352072045263e-11,7.48580641918295e-11,5.60527041448822e-11,4.75039105274355e-11,5.1052218008607e-11,2.59456935103319e-11,1.24618093622075e-11,1.16321197465852e-11,1.87697600517733e-11,1.86777260324789e-11,2.147045041756e-11,9.8928989999969e-12,7.9885204354313e-12,1.88525479949408e-11,1.31947522352682e-10,8.95286067503775e-11,1.03013656632678e-11,1.11359645463271e-11,1.32801452126796e-11,1.02242745519954e-11,6.13925533674009e-12,8.48947908499431e-12,4.94854851540438e-12,7.61041230035175e-12,6.258102109441e-12,5.32250762561026e-12,6.6670453879869e-12,1.17301203472753e-11,1.1674248373561e-11,8.36002534559954e-12,4.44088429224498e-12,5.27481400572349e-12,3.37245639400741e-12,4.00331027008982e-12,2.61817000371534e-12,6.65795890641974e-12,4.64235420938319e-12,1.6829105383559e-12,1.4695838946796e-12,3.43533816844765e-12,4.30981465793234e-12,2.23760441599163e-12,1.37410157037554e-12,1.56212965739949e-12,1.15329620853366e-12,1.0737237921693e-12,9.54919628613771e-13,1.07625453688032e-12,1.26773916885037e-12,3.33216223710742e-12,2.26308555228982e-12,8.64638764232206e-13,5.10516650654991e-13,6.71620582499283e-13,2.0931269684079e-13,6.83230381992583e-13,6.665323674937e-13,7.29890811419082e-13,1.02285107467237e-12,3.8584416152572e-13,1.83622634783963e-13,2.69215530944444e-13,7.7571781463559e-13,9.00758634347909e-13,5.21041055353416e-13,3.82705070975722e-13,2.36453841532744e-13,2.07361797004146e-13,2.14679741540082e-13,1.3109256518859e-13,1.94131657364066e-13,3.25364057527852e-13,3.2923978213889e-13,1.8385867914944e-13,3.11881922197832e-13,3.2227736104784e-13,2.98256319815338e-13,3.11356599140208e-13,2.96808611759472e-13,1.37972885070128e-13
23,50,2.80031624555477e-08,1.40524883396331e-10,7.74495398370156e-11,5.04227389008793e-11,7.9672581032586e-11,7.97262533769327e-11,5.2094287217308e-11,5.96589444512574e-11,6.00748617518576e-11,6.78778699914062e-11,5.76721830014559e-11,5.84679527015908e-11,6.31631622005635e-11,9.64350890808596e-11,1.03817357488545e-10,5.977154882153e-11,4.03081248934178e-11,6.67083333016905e-11,3.84215992355053e-11,2.9012466040701e-11,1.55817077990283e-11,1.07491645792712e-11,1.5226387858891e-11,1.18268988352765e-11,1.2883648141393e-11,9.94302296747351e-12,6.36430621744899e-12,3.04562625119686e-12,3.55375126027957e-12,2.72972595048715e-12,4.42724589627685e-12,5.2343073451977e-12,2.41288282756824e-12,1.40482753468313e-12,2.68671413242161e-12,4.0832775528854e-12,3.24695327048874e-12,1.48078663046725e-12,1.40210868089519e-12,3.31896402722132e-12,3.65441184257964e-12,3.09434812842402e-12,2.48174007386193e-12,1.14307478413234e-12,7.42438879472451e-13,1.4623602892852e-12,1.21746026888331e-12,7.12245583692206e-13,9.87005832966958e-13,1.08932697931441e-12,8.68758407226999e-13,4.42266882838549e-13,4.43683772447662e-13,5.26319981521139e-13,6.68506211758818e-13,4.88318207484545e-13,3.4290400922378e-13,8.17280921758257e-13,5.31929968822231e-13,4.97823462140834e-13,2.94740197959859e-13,1.73948149721076e-13,3.02130065757411e-13,3.45525772707175e-13,2.06629730144757e-13,2.56851831470506e-13,3.84892584383983e-13,3.79287855463428e-13,2.64472092229712e-13,3.01826868619876e-13,2.98228401609396e-13,1.46348807638502e-13,9.99871640019502e-14,1.0781818011096e-13,1.50942409612997e-13,1.65092521901486e-13,1.78358900999182e-13,3.70877970262001e-13,3.08747412402013e-13,2.52372558615099e-13,1.66357596101396e-13,2.01970683016625e-13,1.13159122642949e-13,1.44216751171364e-13,2.00866572181747e-13,2.08033094331768e-13,2.37507333678694e-13,2.60472822781119e-13,1.6258346123392e-13,9.34792269090788e-14,1.32670553688007e-13,8.86261008158085e-14,1.01808522007772e-13,2.07574924046203e-13,1.80262949749446e-13,6.60626067738868e-14,7.4647753256496e-14,1.83432275987529e-13,1.01615154550309e-13,5.77551515727054e-14,2.86674897154171e-08,2.39749275987577e-10,3.37262828775664e-10,5.05724129240548e-10,6.01610872230651e-10,3.55112605987529e-10,2.5550814242159e-10,2.30000532508434e-10,4.08558215037047e-10,4.10740386147523e-10,3.37407463080197e-10,3.77977704690835e-10,2.25490542904438e-10,1.45963199860155e-10,1.30656083174863e-10,1.01232168481236e-10,8.51454601269452e-11,7.8117172452874e-11,5.75371590649798e-11,6.14317902103423e-11,1.41636424810798e-10,4.56519995417626e-11,2.76819622779811e-10,2.98338076465399e-10,1.01536050400863e-10,6.12948095057853e-11,4.51553100466739e-11,4.91673021740802e-11,4.86451816328337e-11,5.14248366112469e-11,4.54648367564925e-11,1.91386229780877e-11,2.2973654228986e-11,1.43849255423989e-11,1.43395044102657e-11,3.1976844783177e-11,1.83218804711283e-11,9.77440871297031e-12,1.23878121302545e-11,9.1392900192222e-12,6.1524296941784e-12,3.39901587778635e-12,7.33048344248033e-12,7.8675321465993e-12,6.35577094426631e-12,2.1141784503631e-11,1.8650166480616e-11,9.67957484998561e-12,6.25265421036469e-12,7.12470967639822e-12,6.56386880612536e-12,3.37869576066963e-12,7.2989080057706e-12,5.70930542426185e-12,2.71107940784387e-12,1.66035317005625e-12,2.33002853122777e-12,1.92663875304977e-12,1.18062211482833e-12,1.62479296510198e-12,3.05295437368069e-12,4.3286572243284e-12,3.01166253394158e-12,2.38560907139806e-12,2.46915985921414e-12,1.47660041745906e-12,1.31378805404148e-12,1.47514162343598e-12,3.45069849430613e-12,2.35458484307283e-12,1.85046465997485e-12,9.82918824457557e-13,7.65847292267391e-13,6.30909061972995e-13,5.8146494346864e-13,1.07463734091984e-12,7.31687659679542e-13,5.35578634393297e-13,4.59211390701347e-13,6.5608770586506e-13,8.81124925626586e-13,5.02840499273793e-13,6.73663273602354e-13,7.05593081792161e-13,5.24462146888477e-13,3.66308925466713e-13,4.93910522290225e-13,5.2640232667614e-13,5.34681348675348e-13,2.90196767440895e-13,2.92003400625962e-13,4.41056452428132e-13,6.25443490401278e-13,4.19794055203301e-13,1.45335187027446e-13,2.07780651408432e-13,1.71158863449504e-13,1.96453232370955e-13,3.27472749438174e-13,4.11110219217942e-13
42,50,2.95147000173301e-08,9.1587160078177e-10,1.00249153422993e-09,3.85137338687613e-10,1.1901411800519e-10,1.59389154652523e-10,3.09191838798739e-10,1.78546469276064e-10,1.06019561185722e-10,1.27049107345734e-10,1.41709269319001e-10,1.12146306130434e-10,5.82522086123305e-11,7.15267844952905e-11,1.19903642570307e-10,1.29442706553462e-10,1.41370415374098e-10,6.01141705858232e-11,4.14195969189457e-11,3.69826946844398e-11,3.60004213939558e-11,4.19806273077583e-11,5.773680838983e-11,2.12863563581189e-11,2.03765476713968e-11,3.04760314207009e-11,1.55626622699856e-11,2.22847452296948e-11,1.29432107393024e-11,1.02685759201249e-11,1.04634469491605e-11,9.6847668773492e-12,8.2638913073696e-12,4.44560707690833e-12,4.07869441346187e-12,9.6290605697269e-12,1.12918485326019e-11,2.7127169868052e-12,2.23570619482805e-12,3.18212470262758e-12,4.03033162399424e-12,2.30830805858506e-12,2.40587150895921e-12,3.04870430116455e-12,1.75159886595111e-12,7.93459590565926e-13,2.80847393951955e-12,2.53289685232805e-12,1.25242611420662e-12,1.70970008983584e-12,1.39590108135662e-12,8.19584363483811e-13,7.41478818448715e-13,7.04546013544083e-13,5.93805766276739e-13,4.9328379922442e-13,9.16588853427935e-13,9.98014062884856e-13,1.32422241574948e-12,7.43743987837581e-13,5.93436758067334e-13,7.79179617962228e-13,4.88556894592818e-13,3.80557429102354e-13,5.3738285522853e-13,4.7566751969555e-13,4.84069815481769e-13,4.19410925260599e-13,2.8861329016798e-13,3.22257438832921e-13,2.90608682951277e-13,1.8297798172473e-13,3.07806568861785e-13,2.99934312412639e-13,1.26122284274319e-13,2.25736747003213e-13,1.84533188425998e-13,1.39998120518223e-13,1.26852114966727e-13,1.18613858969205e-13,2.02033783583064e-13,1.601714908709e-13,1.68771260530311e-13,3.64656438725519e-13,3.4164893678891e-13,3.69724189415097e-13,3.59304328911153e-13,2.93789623705132e-13,2.40867005160683e-13,1.71229661851367e-13,2.54973261471295e-13,2.25842050139216e-13,1.19681798109103e-13,9.70403905885611e-14,1.16056497094855e-13,1.18263458379585e-13,1.92100702749512e-13,2.20187149763129e-13,1.18185219640313e-13,1.21396585817633e-13,3.01716518436024e-08,1.7422612241802e-09,7.2659250838214e-10,4.93480367680377e-10,3.60548285671669e-10,1.46274742318653e-10,9.73361460876454e-11,7.19671058857507e-11,7.93330262593983e-11,2.10025774549649e-10,2.57070947862204e-10,1.15715562132301e-10,2.22185256304464e-10,2.73643580017691e-10,2.53653625881256e-10,1.9073354007304e-10,1.53735607577588e-10,1.68628083718758e-10,1.43434569777057e-10,9.4908754466605e-11,4.97902448437504e-11,3.19937271120452e-11,4.62974658610449e-11,3.55482379643668e-11,4.12826543783051e-11,4.65919143544102e-11,5.09106264090509e-11,6.66288690887029e-11,2.96011513911676e-11,2.19432180759149e-11,2.16828395516178e-11,1.35859656857917e-11,1.19936786197039e-11,1.08322587011322e-11,2.24363288364726e-11,2.7539009267441e-11,1.199766414689e-11,1.36937275754812e-11,1.30117097651983e-11,1.42687025389554e-11,9.44301494637534e-12,9.98925178685717e-11,8.9591181695603e-11,5.84579606943691e-12,5.90204447814546e-12,5.07676886640773e-12,5.27826090127026e-12,5.60739865998472e-12,4.36813259174773e-12,4.48680719314365e-12,6.54534065835932e-12,4.43949087561291e-12,2.39979954311242e-12,1.66656922637176e-12,2.31729522723323e-12,4.38795787899293e-12,6.02844727262686e-12,2.4298987301441e-12,2.13647090470392e-12,2.20108306581146e-12,2.72036386472774e-12,3.50291844142259e-12,1.66989479969543e-12,1.90442063160989e-12,1.71360343449722e-12,1.38659082046105e-12,1.64650704095187e-12,1.23671949417425e-12,1.09796221593739e-12,1.25588157495055e-12,1.51918332514517e-12,1.42342485454777e-12,7.82191856858044e-13,1.43574529435503e-12,1.14372313703148e-12,5.30323398043042e-13,6.37879397739904e-13,1.20079434676873e-12,7.04031722243564e-13,6.10751846232688e-13,4.76720822106119e-13,3.44379120489555e-13,1.97984762807281e-13,4.40135422682605e-13,5.85896999319435e-13,5.10137830415924e-13,4.32924529558676e-13,5.35368516012269e-13,3.99144340626142e-13,2.28825178206701e-13,1.52243791033159e-13,1.25147491653564e-13,1.25071678816653e-13,2.57437219328485e-13,2.07228724740001e-13,1.88757592455707e-13,3.40164962170375e-13,2.54837112783485e-13,2.75214828140621e-13,2.03698521808807e-13
